BBU,14
BBV,0
BBW,0
BBX,0
BBY,156
BBZ,0
BB_,89
BCA,0
BCB,0
BCC,0
BCD,0
BCE,1
BCF,0
BCG,0
BCH,0
BCI,0
BCJ,0
BCK,0
BCL,0
BCM,0
BCN,0
BCO,1
BCP,0
BCQ,0
BCR,0
BCS,0
BCT,0
BCU,0
BCV,0
BCW,0
BCX,0
BCY,0
BCZ,0
BC_,1
BDA,1
BDB,0
BDC,0
BDD,0
BDE,1
BDF,0
BDG,0
BDH,0
BDI,26
BDJ,0
BDK,0
BDL,0
BDM,0
BDN,0
BDO,10
BDP,0
BDQ,0
BDR,0
BDS,1
BDT,0
BDU,164
BDV,0
BDW,0
BDX,0
BDY,0
BDZ,0
BD_,1
BEA,5686
BEB,5
BEC,4657
BED,2918
BEE,8559
BEF,5551
BEG,4462
BEH,1737
BEI,3978
BEJ,4
BEK,11
BEL,5443
BEM,37
BEN,2106
BEO,6
BEP,5
BEQ,78
BER,8025
BES,3736
BET,5452
BEU,4
BEV,43
BEW,228
BEX,1
BEY,1062
BEZ,12
BE_,26482
BFA,0
BFB,0
BFC,0
BFD,0
BFE,0
BFF,0
BFG,0
BFH,0
BFI,0
BFJ,0
BFK,0
BFL,0
BFM,0
BFN,0
BFO,0
BFP,0
BFQ,0
BFR,0
BFS,0
BFT,2
BFU,0
BFV,0
BFW,0
BFX,0
BFY,0
BFZ,0
BF_,0
BGA,0
BGB,0
BGC,0
BGD,0
BGE,2
BGF,0
BGG,0
BGH,0
BGI,0
BGJ,0
BGK,0
BGL,4
BGM,0
BGN,0
BGO,5
BGP,0
BGQ,0
BGR,0
BGS,0
BGT,0
BGU,0
BGV,0
BGW,1
BGX,0
BGY,0
BGZ,0
BG_,0
BHA,12
BHB,0
BHC,0
BHD,0
BHE,3
BHF,0
BHG,0
BHH,0
BHI,0
BHJ,0
BHK,0
BHL,0
BHM,0
BHN,0
BHO,119
BHP,0
BHQ,0
BHR,0
BHS,0
BHT,0
BHU,1
BHV,0
BHW,0
BHX,0
BHY,1
BHZ,0
BH_,1
BIA,443
BIB,288
BIC,66
BID,1102
BIE,219
BIF,5
BIG,1057
BIH,1
BII,3
BIJ,3
BIK,0
BIL,1944
BIM,8
BIN,1359
BIO,326
BIP,1
BIQ,6
BIR,1108
BIS,560
BIT,2484
BIU,22
BIV,2
BIW,0
BIX,88
BIY,0
BIZ,3
BI_,109
BJA,1
BJB,0
BJC,0
BJD,0
BJE,1797
BJF,0
BJG,0
BJH,0
BJI,1
BJJ,0
BJK,0
BJL,0
BJM,0
BJN,0
BJO,1
BJP,0
BJQ,0
BJR,0
BJS,0
BJT,0
BJU,37
BJV,0
BJW,0
BJX,0
BJY,0
BJZ,0
BJ_,0
BKA,0
BKB,0
BKC,0
BKD,0
BKE,0
BKF,0
BKG,0
BKH,0
BKI,2
BKJ,0
BKK,0
BKL,0
BKM,0
BKN,0
BKO,0
BKP,0
BKQ,0
BKR,0
BKS,0
BKT,0
BKU,0
BKV,0
BKW,0
BKX,0
BKY,0
BKZ,0
BK_,0
BLA,2991
BLB,0
BLC,0
BLD,0
BLE,19433
BLF,0
BLG,0
BLH,0
BLI,4648
BLJ,0
BLK,0
BLL,0
BLM,0
BLN,0
BLO,3231
BLP,0
BLQ,0
BLR,0
BLS,0
BLT,0
BLU,1201
BLV,0
BLW,0
BLX,0
BLY,2267
BLZ,0
BL_,4
BMA,4
BMB,0
BMC,0
BMD,0
BME,18
BMF,0
BMG,0
BMH,0
BMI,203
BMJ,0
BMK,0
BML,0
BMM,0
BMN,0
BMO,1
BMP,0
BMQ,0
BMR,0
BMS,0
BMT,0
BMU,0
BMV,0
BMW,0
BMX,0
BMY,0
BMZ,0
BM_,0
BNA,5
BNB,0
BNC,0
BND,0
BNE,33
BNF,0
BNG,0
BNH,0
BNI,2
BNJ,0
BNK,0
BNL,0
BNM,0
BNN,0
BNO,20
BNP,0
BNQ,0
BNR,0
BNS,1
BNT,0
BNU,0
BNV,0
BNW,0
BNX,0
BNY,0
BNZ,0
BN_,0
BOA,2379
BOB,83
BOC,19
BOD,4857
BOE,200
BOF,10
BOG,74
BOH,50
BOI,258
BOJ,0
BOK,14
BOL,1069
BOM,164
BON,1113
BOO,3385
BOP,4
BOQ,0
BOR,3439
BOS,801
BOT,3346
BOU,10220
BOV,1213
BOW,1019
BOX,402
BOY,2754
BOZ,0
BO_,93
BPA,0
BPB,0
BPC,0
BPD,0
BPE,0
BPF,0
BPG,0
BPH,0
BPI,0
BPJ,0
BPK,0
BPL,0
BPM,0
BPN,0
BPO,1
BPP,0
BPQ,0
BPR,1
BPS,0
BPT,0
BPU,0
BPV,0
BPW,0
BPX,0
BPY,0
BPZ,0
BP_,0
BQA,0
BQB,0
BQC,0
BQD,0
BQE,0
BQF,0
BQG,0
BQH,0
BQI,0
BQJ,0
BQK,0
BQL,0
BQM,0
BQN,0
BQO,0
BQP,0
BQQ,0
BQR,0
BQS,0
BQT,0
BQU,0
BQV,0
BQW,0
BQX,0
BQY,0
BQZ,0
BQ_,0
BRA,3794
BRB,0
BRC,0
BRD,0
BRE,4634
BRF,0
BRG,0
BRH,0
BRI,4627
BRJ,0
BRK,0
BRL,0
BRM,0
BRN,0
BRO,6415
BRP,0
BRQ,0
BRR,0
BRS,0
BRT,0
BRU,1230
BRV,0
BRW,0
BRX,0
BRY,69
BRZ,0
BR_,4
BSA,2
BSB,3
BSC,390
BSD,0
BSE,1339
BSF,0
BSG,0
BSH,7
BSI,92
BSJ,0
BSK,4
BSL,0
BSM,0
BSN,0
BSO,618
BSP,2
BSQ,1
BSR,0
BSS,0
BST,873
BSU,140
BSV,0
BSW,0
BSX,0
BSY,1
BSZ,0
BS_,900
BTA,195
BTB,0
BTC,0
BTD,0
BTE,212
BTF,157
BTG,0
BTH,1
BTI,44
BTJ,0
BTK,0
BTL,455
BTM,0
BTN,0
BTO,27
BTP,0
BTQ,0
BTR,32
BTS,177
BTT,0
BTU,11
BTV,0
BTW,0
BTX,0
BTY,0
BTZ,0
BT_,1141
BUA,0
BUB,77
BUC,705
BUD,193
BUE,10
BUF,154
BUG,271
BUH,7
BUI,1125
BUJ,0
BUK,108
BUL,1009
BUM,77
BUN,616
BUO,61
BUP,0
BUQ,6
BUR,3376
BUS,3139
BUT,33765
BUU,0
BUV,0
BUW,0
BUX,5
BUY,509
BUZ,108
BU_,38
BVA,0
BVB,0
BVC,0
BVD,0
BVE,11
BVF,0
BVG,0
BVH,0
BVI,21
BVJ,0
BVK,0
BVL,0
BVM,0
BVN,0
BVO,0
BVP,0
BVQ,0
BVR,0
BVS,0
BVT,0
BVU,0
BVV,0
BVW,0
BVX,0
BVY,0
BVZ,0
BV_,1
BWA,1
BWB,0
BWC,0
BWD,0
BWE,40
BWF,0
BWG,0
BWH,0
BWI,0
BWJ,0
BWK,0
BWL,0
BWM,0
BWN,0
BWO,0
BWP,0
BWQ,0
BWR,0
BWS,0
BWT,0
BWU,0
BWV,0
BWW,0
BWX,0
BWY,0
BWZ,0
BW_,0
BXA,0
BXB,0
BXC,0
BXD,0
BXE,0
BXF,0
BXG,0
BXH,0
BXI,0
BXJ,0
BXK,0
BXL,0
BXM,0
BXN,0
BXO,0
BXP,0
BXQ,0
BXR,0
BXS,0
BXT,0
BXU,0
BXV,0
BXW,0
BXX,0
BXY,0
BXZ,0
BX_,0
BYA,6
BYB,0
BYC,1
BYD,1
BYE,151
BYF,0
BYG,48
BYH,6
BYI,12
BYJ,0
BYK,0
BYL,22
BYM,7
BYN,13
BYO,0
BYP,0
BYQ,0
BYR,47
BYS,69
BYT,57
BYU,1
BYV,0
BYW,4
BYX,0
BYY,0
BYZ,7
BY_,22764
BZA,0
BZB,0
BZC,0
BZD,0
BZE,0
BZF,0
BZG,0
BZH,0
BZI,0
BZJ,1
BZK,0
BZL,0
BZM,0
BZN,0
BZO,0
BZP,0
BZQ,0
BZR,0
BZS,0
BZT,0
BZU,0
BZV,0
BZW,0
BZX,0
BZY,0
BZZ,8
BZ_,1
B_A,521
B_B,119
B_C,112
B_D,206
B_E,46
B_F,91
B_G,46
B_H,184
B_I,285
B_J,11
B_K,19
B_L,104
B_M,117
B_N,58
B_O,353
B_P,81
B_Q,6
B_R,60
B_S,255
B_T,455
B_U,70
B_V,25
B_W,257
B_X,5
B_Y,41
B_Z,0
B__,0
CAA,0
CAB,740
CAC,154
CAD,366
CAE,876
CAF,54
CAG,157
CAH,9
CAI,299
CAJ,3
CAK,101
CAL,8440
CAM,5459
CAN,13838
CAO,1
CAP,3659
CAQ,0
CAR,6687
CAS,5037
CAT,4919
CAU,4677
CAV,511
CAW,46
CAX,4
CAY,222
CAZ,3
CA_,1484
CBA,0
CBB,0
CBC,0
CBD,0
CBE,291
CBF,0
CBG,0
CBH,0
CBI,0
CBJ,0
CBK,0
CBL,0
CBM,0
CBN,0
CBO,0
CBP,0
CBQ,0
CBR,0
CBS,0
CBT,0
CBU,0
CBV,0
CBW,0
CBX,0
CBY,0
CBZ,0
CB_,0
CCA,1064
CCB,0
CCC,2
CCD,0
CCE,1790
CCF,0
CCG,0
CCH,55
CCI,538
CCJ,0
CCK,0
CCL,134
CCM,0
CCN,0
CCO,2832
CCP,0
CCQ,0
CCR,19
CCS,1
CCT,0
CCU,1790
CCV,0
CCW,0
CCX,0
CCY,0
CCZ,0
CC_,2
CDA,4
CDB,0
CDC,0
CDD,0
CDE,0
CDF,0
CDG,0
CDH,0
CDI,0
CDJ,0
CDK,0
CDL,0
CDM,0
CDN,0
CDO,95
CDP,0
CDQ,0
CDR,0
CDS,0
CDT,0
CDU,113
CDV,0
CDW,0
CDX,0
CDY,0
CDZ,0
CD_,0
CEA,1295
CEB,26
CEC,25
CED,3701
CEE,1327
CEF,522
CEG,4
CEH,3
CEI,2608
CEJ,0
CEK,0
CEL,2276
CEM,485
CEN,6690
CEO,7
CEP,2033
CEQ,0
CER,5189
CES,10316
CET,234
CEU,14
CEV,8
CEW,1
CEX,0
CEY,42
CEZ,1
CE_,45960
CFA,17
CFB,0
CFC,0
CFD,0
CFE,0
CFF,0
CFG,0
CFH,0
CFI,1
CFJ,0
CFK,0
CFL,4
CFM,0
CFN,0
CFO,0
CFP,0
CFQ,0
CFR,0
CFS,0
CFT,0
CFU,0
CFV,0
CFW,0
CFX,0
CFY,0
CFZ,0
CF_,1
CGA,0
CGB,0
CGC,0
CGD,0
CGE,6
CGF,0
CGG,0
CGH,0
CGI,0
CGJ,0
CGK,0
CGL,0
CGM,0
CGN,0
CGO,0
CGP,0
CGQ,0
CGR,2
CGS,0
CGT,0
CGU,0
CGV,0
CGW,0
CGX,0
CGY,0
CGZ,0
CG_,0
CHA,13281
CHB,163
CHC,33
CHD,11
CHE,10062
CHF,79
CHG,2
CHH,7
CHI,8584
CHJ,0
CHK,13
CHL,214
CHM,499
CHN,120
CHO,3471
CHP,1
CHQ,0
CHR,1512
CHS,303
CHT,152
CHU,1653
CHV,0
CHW,45
CHX,0
CHY,216
CHZ,0
CH_,38975
CIA,3344
CIB,167
CIC,303
CID,1364
CIE,4162
CIF,405
CIG,159
CIH,0
CII,16
CIJ,0
CIK,1
CIL,951
CIM,206
CIN,1751
CIO,2309
CIP,1370
CIQ,1
CIR,1125
CIS,1234
CIT,4455
CIU,350
CIV,639
CIW,0
CIX,0
CIY,0
CIZ,24
CI_,72
CJA,0
CJB,0
CJC,0
CJD,0
CJE,0
CJF,0
CJG,0
CJH,0
CJI,0
CJJ,0
CJK,0
CJL,0
CJM,0
CJN,0
CJO,0
CJP,0
CJQ,0
CJR,0
CJS,0
CJT,0
CJU,0
CJV,0
CJW,0
CJX,0
CJY,0
CJZ,0
CJ_,0
CKA,189
CKB,57
CKC,14
CKD,5
CKE,3304
CKF,14
CKG,80
CKH,48
CKI,998
CKJ,6
CKK,4
CKL,1170
CKM,43
CKN,546
CKO,838
CKP,11
CKQ,0
CKR,20
CKS,2234
CKT,28
CKU,26
CKV,6
CKW,159
CKX,0
CKY,409
CKZ,0
CK_,15279
CLA,3636
CLB,0
CLC,0
CLD,0
CLE,6494
CLF,0
CLG,0
CLH,0
CLI,1780
CLJ,0
CLK,0
CLL,0
CLM,0
CLN,0
CLO,4769
CLP,0
CLQ,0
CLR,0
CLS,0
CLT,0
CLU,1626
CLV,1
CLW,0
CLX,1
CLY,72
CLZ,0
CL_,1
CMA,2
CMB,0
CMC,0
CMD,1
CME,3
CMF,0
CMG,0
CMH,0
CMI,0
CMJ,0
CMK,0
CML,0
CMM,0
CMN,0
CMO,12
CMP,0
CMQ,0
CMR,0
CMS,0
CMT,0
CMU,0
CMV,0
CMW,0
CMX,0
CMY,0
CMZ,0
CM_,2
CNA,1
CNB,0
CNC,0
CND,0
CNE,3
CNF,0
CNG,0
CNH,0
CNI,41
CNJ,0
CNK,0
CNL,1
CNM,0
CNN,0
CNO,0
CNP,0
CNQ,0
CNR,0
CNS,0
CNT,1
CNU,0
CNV,0
CNW,0
CNX,0
CNY,0
CNZ,0
CN_,0
COA,1129
COB,159
COC,277
COD,96
COE,90
COF,415
COG,588
COH,64
COI,266
COJ,0
COK,1
COL,4607
COM,25387
CON,24703
COO,844
COP,1011
COQ,15
COR,5666
COS,1087
COT,631
COU,21191
COV,1821
COW,658
COX,80
COY,25
COZ,107
CO_,750
CPA,0
CPB,0
CPC,0
CPD,0
CPE,1
CPF,0
CPG,0
CPH,0
CPI,0
CPJ,0
CPK,0
CPL,0
CPM,0
CPN,1
CPO,0
CPP,0
CPQ,0
CPR,0
CPS,0
CPT,0
CPU,0
CPV,0
CPW,0
CPX,0
CPY,0
CPZ,0
CP_,0
CQA,0
CQB,0
CQC,0
CQD,0
CQE,0
CQF,0
CQG,0
CQH,0
CQI,0
CQJ,0
CQK,0
CQL,0
CQM,0
CQN,0
CQO,0
CQP,0
CQQ,0
CQR,0
CQS,0
CQT,0
CQU,944
CQV,0
CQW,0
CQX,0
CQY,0
CQZ,0
CQ_,0
CRA,2832
CRB,0
CRC,0
CRD,0
CRE,5673
CRF,0
CRG,0
CRH,0
CRI,3534
CRJ,0
CRK,0
CRL,0
CRM,0
CRN,0
CRO,3608
CRP,0
CRQ,0
CRR,0
CRS,0
CRT,0
CRU,1233
CRV,0
CRW,0
CRX,0
CRY,845
CRZ,0
CR_,0
CSA,0
CSB,0
CSC,0
CSD,0
CSE,0
CSF,0
CSG,0
CSH,0
CSI,7
CSJ,0
CSK,0
CSL,0
CSM,0
CSN,0
CSO,3
CSP,11
CSQ,0
CSR,0
CSS,1
CST,111
CSU,0
CSV,0
CSW,1
CSX,0
CSY,0
CSZ,0
CS_,938
CTA,1182
CTB,0
CTC,0
CTD,1
CTE,3687
CTF,82
CTG,0
CTH,0
CTI,8548
CTJ,0
CTK,0
CTL,1257
CTM,15
CTN,70
CTO,2582
CTP,0
CTQ,0
CTR,458
CTS,1974
CTT,1
CTU,2743
CTV,0
CTW,2
CTX,0
CTY,13
CTZ,0
CT_,10193
CUA,14
CUB,134
CUC,98
CUD,66
CUE,212
CUF,84
CUG,0
CUH,0
CUI,123
CUJ,13
CUK,0
CUL,3841
CUM,1149
CUN,272
CUO,181
CUP,850
CUQ,0
CUR,4783
CUS,3136
CUT,1821
CUU,11
CUV,5
CUW,0
CUX,0
CUY,1
CUZ,32
CU_,7
CVA,0
CVB,0
CVC,0
CVD,0
CVE,6
CVF,0
CVG,0
CVH,0
CVI,0
CVJ,0
CVK,0
CVL,1
CVM,0
CVN,0
CVO,0
CVP,0
CVQ,0
CVR,0
CVS,0
CVT,0
CVU,0
CVV,0
CVW,0
CVX,0
CVY,0
CVZ,0
CV_,0
CWA,0
CWB,0
CWC,0
CWD,0
CWE,1
CWF,0
CWG,0
CWH,0
CWI,27
CWJ,0
CWK,0
CWL,0
CWM,0
CWN,0
CWO,0
CWP,0
CWQ,0
CWR,0
CWS,0
CWT,0
CWU,0
CWV,0
CWW,0
CWX,0
CWY,0
CWZ,0
CW_,0
CXA,0
CXB,0
CXC,0
CXD,0
CXE,0
CXF,0
CXG,0
CXH,0
CXI,1
CXJ,0
CXK,0
CXL,0
CXM,0
CXN,0
CXO,0
CXP,0
CXQ,0
CXR,0
CXS,0
CXT,0
CXU,0
CXV,0
CXW,0
CXX,0
CXY,0
CXZ,0
CX_,0
CYA,3
CYB,2
CYC,87
CYD,12
CYE,0
CYF,0
CYG,3
CYH,0
CYI,10
CYJ,0
CYK,0
CYL,32
CYM,143
CYN,27
CYO,13
CYP,65
CYQ,0
CYR,40
CYS,0
CYT,43
CYU,0
CYV,0
CYW,0
CYX,0
CYY,0
CYZ,1
CY_,3091
CZA,36
CZB,0
CZC,0
CZD,0
CZE,32
CZF,0
CZG,0
CZH,0
CZI,0
CZJ,0
CZK,0
CZL,0
CZM,0
CZN,0
CZO,0
CZP,0
CZQ,0
CZR,0
CZS,0
CZT,0
CZU,0
CZV,0
CZW,0
CZX,0
CZY,0
CZZ,0
CZ_,3
C_A,1267
C_B,298
C_C,454
C_D,448
C_E,327
C_F,281
C_G,162
C_H,292
C_I,667
C_J,60
C_K,36
C_L,278
C_M,360
C_N,172
C_O,527
C_P,441
C_Q,68
C_R,230
C_S,836
C_T,818
C_U,60
C_V,99
C_W,596
C_X,6
C_Y,56
C_Z,3
C__,0
DAA,0
DAB,272
DAC,92
DAD,28
DAE,69
DAF,16
DAG,213
DAH,88
DAI,796
DAJ,1
DAK,16
DAL,452
DAM,1957
DAN,2599
DAO,0
DAP,50
DAQ,3
DAR,2877
DAS,388
DAT,1675
DAU,1222
DAV,179
DAW,249
DAX,3
DAY,10696
DAZ,143
DA_,842
DBA,30
DBB,0
DBC,0
DBD,0
DBE,14
DBF,0
DBG,0
DBH,0
DBI,14
DBJ,0
DBK,0
DBL,1
DBM,0
DBN,0
DBO,15
DBP,0
DBQ,0
DBR,8
DBS,0
DBT,0
DBU,1
DBV,0
DBW,0
DBX,0
DBY,15
DBZ,0
DB_,0
DCA,30
DCB,0
DCC,1
DCD,0
DCE,0
DCF,0
DCG,0
DCH,67
DCI,0
DCJ,0
DCK,0
DCL,13
DCM,0
